PERMNO,date,Ticker,Price,Shares_outstanding,Stock_return,SP_Return,marketcap,beta
89217,2012-08-31,AAP,71.12,73328,0.013828,0.019763,5215087.36,0.7895267643903419
89217,2012-09-28,AAP,68.44,73328,-0.037683,0.024236,5018568.32,0.7895267643903419
89217,2012-10-31,AAP,70.94,73328,0.036528,-0.019789,5201888.32,0.7895267643903419
89217,2012-11-30,AAP,73.15,73364,0.031153,0.002847,5366576.600000001,0.7895267643903419
89217,2012-12-31,AAP,72.35,73364,-0.010936,0.007068,5307885.399999999,0.7895267643903419
89217,2013-01-31,AAP,73.52,73364,0.016171,0.050428,5393721.279999999,0.7895267643903419
89217,2013-02-28,AAP,76.34,73655,0.038357,0.011061,5622822.7,0.7895267643903419
89217,2013-03-28,AAP,82.65,73655,0.082657,0.035988,6087585.75,0.7895267643903419
89217,2013-04-30,AAP,83.88,72940,0.014882,0.018086,6118207.199999999,0.7895267643903419
89217,2013-05-31,AAP,81.52,72959,-0.028135,0.020763,5947617.68,0.7895267643903419
89217,2013-06-28,AAP,81.17,72959,-0.004293,-0.014999,5922082.03,0.7895267643903419
89217,2013-07-31,AAP,82.49,72959,0.016262,0.049462,6018387.909999999,0.7895267643903419
89217,2013-08-30,AAP,80.07,72837,-0.029337,-0.031298,5832058.59,0.7895267643903419
89217,2013-09-30,AAP,82.68,72837,0.032596,0.029749,6022163.16,0.7895267643903419
89217,2013-10-31,AAP,99.18,72837,0.199565,0.044596,7223973.66,0.7895267643903419
89217,2013-11-29,AAP,101.01,72832,0.018451,0.028049,7356760.32,0.7895267643903419
89217,2013-12-31,AAP,110.68,72832,0.095733,0.023563,8061045.760000001,0.7895267643903419
89217,2014-01-31,AAP,114.81,72832,0.037315,-0.035583,8361841.92,0.7895267643903419
89217,2014-02-28,AAP,127.36,72927,0.109311,0.043117,9287982.72,0.7895267643903419
89217,2014-03-31,AAP,126.5,72927,-0.006753,0.006932,9225265.5,0.7895267643903419
89217,2014-04-30,AAP,121.29,72941,-0.041186,0.006201,8847013.89,0.7895267643903419
89217,2014-05-30,AAP,124.17,72955,0.023745,0.02103,9058822.35,0.7895267643903419
89217,2014-06-30,AAP,134.92,72955,0.086575,0.019058,9843088.6,0.7895267643903419
89217,2014-07-31,AAP,121.11,72955,-0.102357,-0.01508,8835580.05,0.7895267643903419
89217,2014-08-29,AAP,136.42,72975,0.126414,0.037655,9955249.5,0.7895267643903419
89217,2014-09-30,AAP,130.3,72975,-0.044861,-0.015514,9508642.5,0.7895267643903419
89217,2014-10-31,AAP,146.96001,72975,0.127859,0.023201,10724406.72975,0.7895267643903419
89217,2014-11-28,AAP,147.08,72994,8.17e-4,0.024534,10735957.520000001,0.7895267643903419
89217,2014-12-31,AAP,159.28,72994,0.082948,-0.004189,11626484.32,0.7895267643903419
89217,2015-01-30,AAP,159.0,72994,-0.001758,-0.031041,11606046.0,0.7895267643903419
89217,2015-02-27,AAP,154.92999,72994,-0.025598,0.054893,11308959.69006,0.7895267643903419
89217,2015-03-31,AAP,149.69,73141,-0.033822,-0.017396,10948476.29,0.7895267643903419
89217,2015-04-30,AAP,143.0,73156,-0.044692,0.008521,10461308.0,0.7895267643903419
89217,2015-05-29,AAP,153.22,73168,0.071469,0.010491,11210800.959999999,0.7895267643903419
89217,2015-06-30,AAP,159.28999,73178,0.039616,-0.021012,11656522.88822,0.7895267643903419
89217,2015-07-31,AAP,174.21001,73178,0.093666,0.019742,12748340.11178,0.7895267643903419
89217,2015-08-31,AAP,175.25,73217,0.00597,-0.062581,12831279.25,0.7895267643903419
89217,2015-09-30,AAP,189.53,73217,0.081484,-0.026443,13876818.01,0.7895267643903419
89217,2015-10-30,AAP,198.42999,73217,0.046958,0.082983,14528448.57783,0.7895267643903419
89217,2015-11-30,AAP,162.73,73237,-0.179912,5.05e-4,11917857.01,0.7895267643903419
89217,2015-12-31,AAP,150.50999,73237,-0.075094,-0.01753,11022900.137629999,0.7895267643903419
14593,2010-01-29,AAPL,192.063,906795,-0.088591,-0.036974,174161768.08499998,0.7895267643903419
14593,2010-02-26,AAPL,204.62,906795,0.06538,0.028514,185548392.9,0.7895267643903419
14593,2010-03-31,AAPL,235.0,909636,0.14847,0.058796,213764460.0,0.7895267643903419
14593,2010-04-30,AAPL,261.09,909938,0.111021,0.014759,237575712.42,0.7895267643903419
14593,2010-05-28,AAPL,256.88,909938,-0.016125,-0.081976,233744873.44,0.7895267643903419
14593,2010-06-30,AAPL,251.53,913482,-0.020827,-0.053882,229768127.46,0.7895267643903419
14593,2010-07-30,AAPL,257.25,913563,0.022741,0.068778,235014081.75,0.7895267643903419
14593,2010-08-31,AAPL,243.10001,913563,-0.055005,-0.047449,222087174.43563,0.7895267643903419
14593,2010-09-30,AAPL,283.75,915970,0.167215,0.087551,259906487.5,0.7895267643903419
14593,2010-10-29,AAPL,300.98001,917307,0.060723,0.036856,276091070.03306997,0.7895267643903419
14593,2010-11-30,AAPL,311.14999,917307,0.03379,-0.00229,285420063.87693,0.7895267643903419
14593,2010-12-31,AAPL,322.56,921035,0.03667,0.0653,297089049.6,0.7895267643903419
14593,2011-01-31,AAPL,339.32001,921278,0.051959,0.022646,312608060.17278004,0.7895267643903419
14593,2011-02-28,AAPL,353.20999,921278,0.040935,0.031957,325404593.16722,0.7895267643903419
14593,2011-03-31,AAPL,348.50751,924674,-0.013314,-0.001047,322255833.30174005,0.7895267643903419
14593,2011-04-29,AAPL,350.13,924755,0.004656,0.028495,323784468.15,0.7895267643903419
14593,2011-05-31,AAPL,347.82999,924755,-0.006569,-0.013501,321657522.40245,0.7895267643903419
14593,2011-06-30,AAPL,335.67001,926904,-0.03496,-0.018258,311133874.94904,0.7895267643903419
14593,2011-07-29,AAPL,390.48001,927091,0.163285,-0.021474,362010502.95091,0.7895267643903419
14593,2011-08-31,AAPL,384.82999,927091,-0.014469,-0.056791,356772420.25909,0.7895267643903419
14593,2011-09-30,AAPL,381.32001,929277,-0.009121,-0.071762,354351914.93277,0.7895267643903419
14593,2011-10-31,AAPL,404.78,929409,0.061523,0.107723,376206175.02,0.7895267643903419
14593,2011-11-30,AAPL,382.20001,929409,-0.055783,-0.005059,355220129.09409004,0.7895267643903419
14593,2011-12-30,AAPL,405.0,932214,0.059655,0.008533,377546670.0,0.7895267643903419
14593,2012-01-31,AAPL,456.48001,932370,0.127111,0.043583,425608266.9237,0.7895267643903419
14593,2012-02-29,AAPL,542.44,932370,0.188311,0.040589,505754782.8000001,0.7895267643903419
14593,2012-03-30,AAPL,599.54999,934982,0.105284,0.031332,560568448.75018,0.7895267643903419
14593,2012-04-30,AAPL,583.97998,935062,-0.025969,-0.007497,546057488.0587599,0.7895267643903419
14593,2012-05-31,AAPL,577.72998,935062,-0.010702,-0.062651,540213350.5587599,0.7895267643903419
14593,2012-06-29,AAPL,584.0,937266,0.010853,0.039555,547363344.0,0.7895267643903419
14593,2012-07-31,AAPL,610.76001,937406,0.045822,0.012598,572530097.93406,0.7895267643903419
14593,2012-08-31,AAPL,665.23999,937406,0.0892,0.019763,623599958.06594,0.7895267643903419
14593,2012-09-28,AAPL,667.10498,939208,0.002803,0.024236,626550334.05584,0.7895267643903419
14593,2012-10-31,AAPL,595.32001,940692,-0.107607,-0.019789,560012770.84692,0.7895267643903419
14593,2012-11-30,AAPL,585.28003,940692,-0.016865,0.002847,550568241.98076,0.7895267643903419
14593,2012-12-31,AAPL,532.17291,938973,-0.090738,0.007068,499695993.82143,0.7895267643903419
14593,2013-01-31,AAPL,455.48999,939058,-0.144094,0.050428,427731519.02941996,0.7895267643903419
14593,2013-02-28,AAPL,441.39999,939058,-0.030934,0.011061,414500191.80942,0.7895267643903419
14593,2013-03-28,AAPL,442.66,940094,0.002855,0.035988,416142010.04,0.7895267643903419
14593,2013-04-30,AAPL,442.78,938649,2.71e-4,0.018086,415615004.21999997,0.7895267643903419
14593,2013-05-31,AAPL,449.73499,938649,0.015708,0.020763,422143298.62851,0.7895267643903419
14593,2013-06-28,AAPL,396.53,908442,-0.118303,-0.014999,360224506.26,0.7895267643903419
14593,2013-07-31,AAPL,452.53,908497,0.141225,0.049462,411122147.40999997,0.7895267643903419
14593,2013-08-30,AAPL,487.216,908497,0.076649,-0.031298,442634274.352,0.7895267643903419
14593,2013-09-30,AAPL,476.75,899213,-0.021481,0.029749,428699797.75,0.7895267643903419
14593,2013-10-31,AAPL,522.70203,899738,0.096386,0.044596,470294879.06814003,0.7895267643903419
14593,2013-11-29,AAPL,556.07001,899738,0.063837,0.028049,500317318.65738004,0.7895267643903419
14593,2013-12-31,AAPL,561.02002,892447,0.008902,0.023563,500680633.78894,0.7895267643903419
14593,2014-01-31,AAPL,500.60001,891989,-0.107697,-0.035583,446529702.31989,0.7895267643903419
14593,2014-02-28,AAPL,526.23999,891989,0.051219,0.043117,469400282.44011,0.7895267643903419
14593,2014-03-31,AAPL,536.73999,861745,0.019953,0.006932,462533002.68255,0.7895267643903419
14593,2014-04-30,AAPL,590.09003,861381,0.099396,0.006201,508292340.13143,0.7895267643903419
14593,2014-05-30,AAPL,633.0,861381,0.072718,0.02103,545254173.0,0.7895267643903419
14593,2014-06-30,AAPL,92.93,5989171,0.027662,0.019058,556573661.0300001,0.7895267643903419
14593,2014-07-31,AAPL,95.6,5987867,0.028731,-0.01508,572440085.1999999,0.7895267643903419
14593,2014-08-29,AAPL,102.5,5987867,0.072176,0.037655,613756367.5,0.7895267643903419
14593,2014-09-30,AAPL,100.75,5866161,-0.017073,-0.015514,591015720.75,0.7895267643903419
14593,2014-10-31,AAPL,108.0,5864840,0.07196,0.023201,633402720.0,0.7895267643903419
14593,2014-11-28,AAPL,118.93,5864840,0.101204,0.024534,697505421.2,0.7895267643903419
14593,2014-12-31,AAPL,110.38,5826419,-0.071891,-0.004189,643120129.22,0.7895267643903419
14593,2015-01-30,AAPL,117.16,5824748,0.061424,-0.031041,682427475.68,0.7895267643903419
14593,2015-02-27,AAPL,128.46001,5824748,0.096448999999999993,0.054893,748247186.3274801,0.7895267643903419
14593,2015-03-31,AAPL,124.43,5824748,-0.031372,-0.017396,724773393.64,0.7895267643903419
14593,2015-04-30,AAPL,125.15,5762278,0.005786,0.008521,721149091.7,0.7895267643903419
14593,2015-05-29,AAPL,130.28,5762278,0.040991,0.010491,750709577.84,0.7895267643903419
14593,2015-06-30,AAPL,125.425,5705400,-0.037266,-0.021012,715599795.0,0.7895267643903419
14593,2015-07-31,AAPL,121.3,5702722,-0.032888,0.019742,691740178.6,0.7895267643903419
14593,2015-08-31,AAPL,112.76,5702722,-0.070404,-0.062581,643038932.72,0.7895267643903419
14593,2015-09-30,AAPL,110.3,5702722,-0.021816,-0.026443,629010236.6,0.7895267643903419
14593,2015-10-30,AAPL,119.5,5575331,0.083409,0.082983,666252054.5,0.7895267643903419
14593,2015-11-30,AAPL,118.3,5575331,-0.010042,5.05e-4,659561657.3,0.7895267643903419
14593,2015-12-31,AAPL,105.26,5575331,-0.110228,-0.01753,586859341.0600001,0.7895267643903419
13721,2013-01-31,ABBV,36.69,1580670,NA,0.050428,57994782.3,0.7895267643903419
13721,2013-02-28,ABBV,36.92,1580670,0.006269,0.011061,58358336.400000006,0.7895267643903419
13721,2013-03-28,ABBV,40.78,1582986,0.10455,0.035988,64554169.08,0.7895267643903419
13721,2013-04-30,ABBV,46.05,1582986,0.12923,0.018086,72896505.3,0.7895267643903419
13721,2013-05-31,ABBV,42.69,1583729,-0.072964,0.020763,67609391.00999999,0.7895267643903419
13721,2013-06-28,ABBV,41.34,1583729,-0.031623,-0.014999,65471356.86000001,0.7895267643903419
13721,2013-07-31,ABBV,45.48,1583729,0.100145,0.049462,72027994.92,0.7895267643903419
13721,2013-08-30,ABBV,42.61,1585429,-0.063105,-0.031298,67555129.69,0.7895267643903419
13721,2013-09-30,ABBV,44.73,1585429,0.049754,0.029749,70916239.17,0.7895267643903419
13721,2013-10-31,ABBV,48.45,1585429,0.083166,0.044596,76814035.05000001,0.7895267643903419
13721,2013-11-29,ABBV,48.45,1590862,0.0,0.028049,77077263.9,0.7895267643903419
13721,2013-12-31,ABBV,52.81,1590862,0.08999,0.023563,84013422.22,0.7895267643903419
13721,2014-01-31,ABBV,49.23,1590862,-0.06779,-0.035583,78318136.25999999,0.7895267643903419
13721,2014-02-28,ABBV,50.91,1588519,0.034126,0.043117,80871502.28999999,0.7895267643903419
13721,2014-03-31,ABBV,51.4,1596050,0.009625,0.006932,82036970.0,0.7895267643903419
13721,2014-04-30,ABBV,52.08,1596050,0.01323,0.006201,83122284.0,0.7895267643903419
13721,2014-05-30,ABBV,54.33,1590066,0.043203,0.02103,86388285.78,0.7895267643903419
13721,2014-06-30,ABBV,56.44,1590066,0.038837000000000003,0.019058,89743325.03999999,0.7895267643903419
13721,2014-07-31,ABBV,52.34,1590066,-0.072643,-0.01508,83224054.44000001,0.7895267643903419
13721,2014-08-29,ABBV,55.28,1591699,0.056171,0.037655,87989120.72,0.7895267643903419
13721,2014-09-30,ABBV,57.76,1591699,0.044863,-0.015514,91936534.24,0.7895267643903419
13721,2014-10-31,ABBV,63.46,1591699,0.098684,0.023201,101009218.54,0.7895267643903419
13721,2014-11-28,ABBV,69.2,1593265,0.090451,0.024534,110253938.0,0.7895267643903419
13721,2014-12-31,ABBV,65.44,1593265,-0.054335,-0.004189,104263261.6,0.7895267643903419
13721,2015-01-30,ABBV,60.35,1593265,-0.077781,-0.031041,96153542.75,0.7895267643903419
13721,2015-02-27,ABBV,60.5,1593887,0.002486,0.054893,96430163.5,0.7895267643903419
13721,2015-03-31,ABBV,58.54,1592146,-0.032397,-0.017396,93204226.84,0.7895267643903419
13721,2015-04-30,ABBV,64.66,1592146,0.104544,0.008521,102948160.36,0.7895267643903419
13721,2015-05-29,ABBV,66.59,1593076,0.029848,0.010491,106082930.84,0.7895267643903419
13721,2015-06-30,ABBV,67.19,1593076,0.00901,-0.021012,107038776.44,0.7895267643903419
13721,2015-07-31,ABBV,70.01,1593076,0.041971,0.019742,111531250.76,0.7895267643903419
13721,2015-08-31,ABBV,62.41,1655276,-0.108556,-0.062581,103305775.16,0.7895267643903419
13721,2015-09-30,ABBV,54.41,1655276,-0.128185,-0.026443,90063567.16,0.7895267643903419
13721,2015-10-30,ABBV,59.55,1655276,0.094468,0.082983,98571685.8,0.7895267643903419
13721,2015-11-30,ABBV,58.15,1634747,-0.02351,5.05e-4,95060538.05,0.7895267643903419
13721,2015-12-31,ABBV,59.24,1634747,0.018745,-0.01753,96842412.28,0.7895267643903419
81540,2010-01-29,ABC,27.26,284910,0.045646,-0.036974,7766646.600000001,0.7895267643903419
81540,2010-02-26,ABC,28.04,282383,0.028613,0.028514,7918019.319999999,0.7895267643903419
81540,2010-03-31,ABC,28.92,282383,0.031384,0.058796,8166516.36,0.7895267643903419
81540,2010-04-30,ABC,30.85,282383,0.066736,0.014759,8711515.55,0.7895267643903419
81540,2010-05-28,ABC,31.28,282520,0.013938,-0.081976,8837225.6,0.7895267643903419
81540,2010-06-30,ABC,31.75,282520,0.015026,-0.053882,8970010.0,0.7895267643903419
81540,2010-07-30,ABC,29.97,282520,-0.056063,0.068778,8467124.4,0.7895267643903419
81540,2010-08-31,ABC,27.28,278837,-0.089756,-0.047449,7606673.36,0.7895267643903419
81540,2010-09-30,ABC,30.66,277000,0.1239,0.087551,8492820.0,0.7895267643903419
81540,2010-10-29,ABC,32.83,277000,0.070776,0.036856,9093910.0,0.7895267643903419
81540,2010-11-30,ABC,30.85,276348,-0.060311,-0.00229,8525335.8,0.7895267643903419
81540,2010-12-31,ABC,34.12,275327,0.105997,0.0653,9394157.24,0.7895267643903419
81540,2011-01-31,ABC,35.86,275327,0.050997,0.022646,9873226.22,0.7895267643903419
81540,2011-02-28,ABC,37.91,274095,0.057167,0.031957,10390941.45,0.7895267643903419
81540,2011-03-31,ABC,39.56,274095,0.043524,-0.001047,10843198.200000001,0.7895267643903419
81540,2011-04-29,ABC,40.64,274095,0.0273,0.028495,11139220.8,0.7895267643903419
81540,2011-05-31,ABC,41.22,273963,0.014272,-0.013501,11292754.86,0.7895267643903419
81540,2011-06-30,ABC,41.4,273963,0.004367,-0.018258,11342068.2,0.7895267643903419
81540,2011-07-29,ABC,38.31,273963,-0.074638,-0.021474,10495522.530000001,0.7895267643903419
81540,2011-08-31,ABC,39.58,269257,0.033151,-0.056791,10657192.059999999,0.7895267643903419
81540,2011-09-30,ABC,37.27,269257,-0.058363,-0.071762,10035208.39,0.7895267643903419
81540,2011-10-31,ABC,40.8,269257,0.094714,0.107723,10985685.6,0.7895267643903419
81540,2011-11-30,ABC,37.15,258343,-0.089461,-0.005059,9597442.45,0.7895267643903419
81540,2011-12-30,ABC,37.19,258343,0.001077,0.008533,9607776.17,0.7895267643903419
81540,2012-01-31,ABC,38.97,259324,0.047862,0.043583,10105856.28,0.7895267643903419
81540,2012-02-29,ABC,37.37,257834,-0.041057,0.040589,9635256.58,0.7895267643903419
81540,2012-03-30,ABC,39.66,257834,0.061279,0.031332,10225696.44,0.7895267643903419
81540,2012-04-30,ABC,37.21,257834,-0.061775,-0.007497,9594003.14,0.7895267643903419
81540,2012-05-31,ABC,36.99,252963,-0.005912,-0.062651,9357101.370000001,0.7895267643903419
81540,2012-06-29,ABC,39.35,252963,0.063801,0.039555,9954094.05,0.7895267643903419
81540,2012-07-31,ABC,39.7,252963,0.008895,0.012598,10042631.100000001,0.7895267643903419
81540,2012-08-31,ABC,38.52,251637,-0.029723,0.019763,9693057.24,0.7895267643903419
81540,2012-09-28,ABC,38.71,251637,0.004932,0.024236,9740868.27,0.7895267643903419
81540,2012-10-31,ABC,39.44,251637,0.018858,-0.019789,9924563.28,0.7895267643903419
81540,2012-11-30,ABC,42.22,235476,0.070487,0.002847,9941796.719999999,0.7895267643903419
81540,2012-12-31,ABC,43.18,235476,0.022738,0.007068,10167853.68,0.7895267643903419
81540,2013-01-31,ABC,45.37,230747,0.050718,0.050428,10468991.389999999,0.7895267643903419
81540,2013-02-28,ABC,47.2,230173,0.040335,0.011061,10864165.600000001,0.7895267643903419
81540,2013-03-28,ABC,51.45,231636,0.090042,0.035988,11917672.200000001,0.7895267643903419
81540,2013-04-30,ABC,54.12,231636,0.051895,0.018086,12536140.32,0.7895267643903419
81540,2013-05-31,ABC,54.08,230907,-7.39e-4,0.020763,12487450.56,0.7895267643903419
81540,2013-06-28,ABC,55.83,230907,0.032359,-0.014999,12891537.81,0.7895267643903419
81540,2013-07-31,ABC,58.27,230907,0.043704,0.049462,13454950.89,0.7895267643903419
81540,2013-08-30,ABC,56.92,230903,-0.023168,-0.031298,13142998.76,0.7895267643903419
81540,2013-09-30,ABC,61.1,230903,0.073436,0.029749,14108173.3,0.7895267643903419
81540,2013-10-31,ABC,65.33,230903,0.069231,0.044596,15084892.99,0.7895267643903419
81540,2013-11-29,ABC,70.53,230032,0.079596,0.028049,16224156.96,0.7895267643903419
81540,2013-12-31,ABC,70.31,231543,-0.003119,0.023563,16279788.33,0.7895267643903419
81540,2014-01-31,ABC,67.22,231578,-0.043948,-0.035583,15566673.16,0.7895267643903419
81540,2014-02-28,ABC,67.85,229201,0.009372,0.043117,15551287.85,0.7895267643903419
81540,2014-03-31,ABC,65.59,229201,-0.033309,0.006932,15033293.59,0.7895267643903419
81540,2014-04-30,ABC,65.18,229201,-0.006251,0.006201,14939321.180000002,0.7895267643903419
81540,2014-05-30,ABC,73.18,225840,0.122737,0.02103,16526971.200000001,0.7895267643903419
81540,2014-06-30,ABC,72.66,225840,-0.007106,0.019058,16409534.399999999,0.7895267643903419
81540,2014-07-31,ABC,76.91,225840,0.058492,-0.01508,17369354.4,0.7895267643903419
81540,2014-08-29,ABC,77.39,224382,0.006241,0.037655,17364922.98,0.7895267643903419
81540,2014-09-30,ABC,77.3,224382,-0.001163,-0.015514,17344728.599999998,0.7895267643903419
81540,2014-10-31,ABC,85.41,224382,0.104916,0.023201,19164466.62,0.7895267643903419
81540,2014-11-28,ABC,91.05,218692,0.066034,0.024534,19911906.599999998,0.7895267643903419
81540,2014-12-31,ABC,90.16,218692,-0.009775,-0.004189,19717270.72,0.7895267643903419
81540,2015-01-30,ABC,95.05,220176,0.054237,-0.031041,20927728.8,0.7895267643903419
81540,2015-02-27,ABC,102.76,219605,0.081115,0.054893,22566609.8,0.7895267643903419
81540,2015-03-31,ABC,113.67,219605,0.10617,-0.017396,24962500.35,0.7895267643903419
81540,2015-04-30,ABC,114.3,219605,0.005542,0.008521,25100851.5,0.7895267643903419
81540,2015-05-29,ABC,112.56,219686,-0.015223,0.010491,24727856.16,0.7895267643903419
81540,2015-06-30,ABC,106.34,219686,-0.055259,-0.021012,23361409.240000002,0.7895267643903419
81540,2015-07-31,ABC,105.75,219686,-0.005548,0.019742,23231794.5,0.7895267643903419
81540,2015-08-31,ABC,100.04,216202,-0.053995,-0.062581,21628848.080000002,0.7895267643903419
81540,2015-09-30,ABC,94.99,216202,-0.05048,-0.026443,20537027.98,0.7895267643903419
81540,2015-10-30,ABC,96.51,216202,0.016002,0.082983,20865655.02,0.7895267643903419
81540,2015-11-30,ABC,98.64,205633,0.02207,5.05e-4,20283639.12,0.7895267643903419
81540,2015-12-31,ABC,103.71,205633,0.051399,-0.01753,21326198.43,0.7895267643903419
20482,2010-01-29,ABT,52.94,1546738,-0.019448,-0.036974,81884309.72,0.7895267643903419
20482,2010-02-26,ABT,54.28,1552643,0.025312,0.028514,84277462.04,0.7895267643903419
20482,2010-03-31,ABT,52.68,1552643,-0.029477,0.058796,81793233.24,0.7895267643903419
20482,2010-04-30,ABT,51.16,1552643,-0.028853,0.014759,79433215.88,0.7895267643903419
20482,2010-05-28,ABT,47.56,1543565,-0.070367,-0.081976,73411951.4,0.7895267643903419
20482,2010-06-30,ABT,46.78,1543565,-0.0164,-0.053882,72207970.7,0.7895267643903419
20482,2010-07-30,ABT,49.08,1543565,0.049166,0.068778,75758170.2,0.7895267643903419
20482,2010-08-31,ABT,49.34,1543565,0.005297,-0.047449,76159497.10000001,0.7895267643903419
20482,2010-09-30,ABT,52.24,1543565,0.058776,0.087551,80635835.60000001,0.7895267643903419
20482,2010-10-29,ABT,51.32,1543565,-0.017611,0.036856,79215755.8,0.7895267643903419
20482,2010-11-30,ABT,46.51,1545816,-0.093726,-0.00229,71895902.16,0.7895267643903419
20482,2010-12-31,ABT,47.91,1545816,0.030101,0.0653,74060044.55999999,0.7895267643903419
20482,2011-01-31,ABT,45.16,1545816,-0.057399,0.022646,69809050.55999999,0.7895267643903419
20482,2011-02-28,ABT,48.1,1547582,0.065102,0.031957,74438694.2,0.7895267643903419
20482,2011-03-31,ABT,49.05,1547582,0.019751,-0.001047,75908897.1,0.7895267643903419
20482,2011-04-29,ABT,52.04,1547582,0.060958,0.028495,80536167.28,0.7895267643903419
20482,2011-05-31,ABT,52.25,1554283,0.004035,-0.013501,81211286.75,0.7895267643903419
20482,2011-06-30,ABT,52.62,1554283,0.007081,-0.018258,81786371.46,0.7895267643903419
20482,2011-07-29,ABT,51.32,1554283,-0.024705,-0.021474,79765803.56,0.7895267643903419
20482,2011-08-31,ABT,52.51,1556577,0.023188,-0.056791,81735858.27,0.7895267643903419
20482,2011-09-30,ABT,51.14,1556577,-0.02609,-0.071762,79603347.78,0.7895267643903419
20482,2011-10-31,ABT,53.87,1556577,0.053383,0.107723,83852802.99,0.7895267643903419
20482,2011-11-30,ABT,54.55,1557796,0.012623,-0.005059,84977771.8,0.7895267643903419
20482,2011-12-30,ABT,56.23,1557796,0.030797,0.008533,87594869.08,0.7895267643903419
20482,2012-01-31,ABT,54.15,1557796,-0.036991,0.043583,84354653.39999999,0.7895267643903419
20482,2012-02-29,ABT,56.61,1572357,0.045429,0.040589,89011129.77,0.7895267643903419
20482,2012-03-30,ABT,61.29,1572357,0.082671,0.031332,96369760.53,0.7895267643903419
20482,2012-04-30,ABT,62.06,1572357,0.012563,-0.007497,97580475.42,0.7895267643903419
20482,2012-05-31,ABT,61.79,1573391,-0.004351,-0.062651,97219829.89,0.7895267643903419
20482,2012-06-29,ABT,64.47,1573391,0.043373,0.039555,101436517.77,0.7895267643903419
20482,2012-07-31,ABT,66.31,1573391,0.02854,0.012598,104331557.21000001,0.7895267643903419
20482,2012-08-31,ABT,65.54,1569334,-0.011612,0.019763,102854150.36000001,0.7895267643903419
20482,2012-09-28,ABT,68.56,1569334,0.046079,0.024236,107593539.04,0.7895267643903419
20482,2012-10-31,ABT,65.5,1569334,-0.044632,-0.019789,102791377.0,0.7895267643903419
20482,2012-11-30,ABT,65.0,1580668,-0.007634,0.002847,102743420.0,0.7895267643903419
20482,2012-12-31,ABT,65.5,1580668,0.007692,0.007068,103533754.0,0.7895267643903419
20482,2013-01-31,ABT,33.88,1580668,0.08405,0.050428,53553031.84,0.7895267643903419
20482,2013-02-28,ABT,33.79,1570677,-0.002656,0.011061,53073175.83,0.7895267643903419
20482,2013-03-28,ABT,35.32,1570677,0.04528,0.035988,55476311.64,0.7895267643903419
20482,2013-04-30,ABT,36.92,1570677,0.0453,0.018086,57989394.84,0.7895267643903419
20482,2013-05-31,ABT,36.67,1558865,-0.006771,0.020763,57163579.550000004,0.7895267643903419
20482,2013-06-28,ABT,34.88,1558865,-0.048814,-0.014999,54373211.2,0.7895267643903419
20482,2013-07-31,ABT,36.63,1558865,0.050172,0.049462,57101224.95,0.7895267643903419
20482,2013-08-30,ABT,33.33,1554125,-0.09009,-0.031298,51798986.25,0.7895267643903419
20482,2013-09-30,ABT,33.19,1554125,-0.004201,0.029749,51581408.75,0.7895267643903419
20482,2013-10-31,ABT,36.55,1554125,0.101235,0.044596,56803268.74999999,0.7895267643903419
20482,2013-11-29,ABT,38.19,1546186,0.04487,0.028049,59048843.339999996,0.7895267643903419
20482,2013-12-31,ABT,38.33,1546186,0.003666,0.023563,59265309.379999995,0.7895267643903419
20482,2014-01-31,ABT,36.66,1546186,-0.043569,-0.035583,56683178.76,0.7895267643903419
20482,2014-02-28,ABT,39.78,1543070,0.085106,0.043117,61383324.6,0.7895267643903419
20482,2014-03-31,ABT,38.51,1543070,-0.031926,0.006932,59423625.699999996,0.7895267643903419
20482,2014-04-30,ABT,38.74,1543070,0.005973,0.006201,59778531.800000004,0.7895267643903419
20482,2014-05-30,ABT,40.01,1501939,0.032783,0.02103,60092579.39,0.7895267643903419
20482,2014-06-30,ABT,40.9,1501939,0.022245,0.019058,61429305.1,0.7895267643903419
20482,2014-07-31,ABT,42.12,1501939,0.029829,-0.01508,63261670.68,0.7895267643903419
20482,2014-08-29,ABT,42.24,1503699,0.002849,0.037655,63516245.760000005,0.7895267643903419
20482,2014-09-30,ABT,41.59,1503699,-0.015388,-0.015514,62538841.410000004,0.7895267643903419
20482,2014-10-31,ABT,43.59,1503699,0.048088,0.023201,65546239.410000004,0.7895267643903419
20482,2014-11-28,ABT,44.51,1505791,0.021106,0.024534,67022757.41,0.7895267643903419
20482,2014-12-31,ABT,45.02,1505791,0.011458,-0.004189,67790710.82000001,0.7895267643903419
20482,2015-01-30,ABT,44.76,1505791,-0.005775,-0.031041,67399205.16,0.7895267643903419
20482,2015-02-27,ABT,47.37,1508978,0.058311,0.054893,71480287.86,0.7895267643903419
20482,2015-03-31,ABT,46.33,1508978,-0.021955,-0.017396,69910950.74,0.7895267643903419
20482,2015-04-30,ABT,46.42,1508978,0.001943,0.008521,70046758.76,0.7895267643903419
20482,2015-05-29,ABT,48.6,1488757,0.046963,0.010491,72353590.2,0.7895267643903419
20482,2015-06-30,ABT,49.08,1488757,0.009877,-0.021012,73068193.56,0.7895267643903419
20482,2015-07-31,ABT,50.69,1488757,0.032804,0.019742,75465092.33,0.7895267643903419
